US1,US2,US3,US4,US5,US6,US7,US8,US9,US10,US11,US12,US13,US14,US15,US16,US17,US18,US19,US20,US21,US22,US23,US24,label
1.665,3.44214,3.410555,4.953255,3.2346000000000004,3.117865,2.38495,1.3041550000000002,4.8134749999999995,4.3694500000000005,2.2503150000000005,1.011155,3.4167500000000004,3.0284,4.752279999999999,2.4603199999999994,3.866385,3.49005,4.8369,2.0039749999999996,2.1125,2.94054,1.363095,1.1397950000000001,Move-Forward
3.045,2.8915800000000003,3.410555,4.827764999999999,1.9154,2.845495,4.6388300000000005,4.9256150000000005,3.3212749999999995,2.81175,3.8565750000000003,1.8553549999999999,3.8820500000000004,4.258,2.99572,3.5127999999999995,0.627485,2.04979,4.7903,2.375575,2.4358999999999997,2.3388999999999998,0.621815,0.538805,Slight-Right-Turn
2.6769999999999996,1.5151800000000002,1.5413649999999999,1.732345,4.0882000000000005,1.833835,3.55075,4.462405,3.0725749999999996,1.96975,3.180255,2.235245,3.2475500000000004,2.0532,2.8155599999999996,4.79408,3.172335,1.16705,0.40990000000000004,3.304575,1.0037,1.4133,4.606195,0.769955,Move-Forward
3.8729999999999998,4.31386,2.772295,3.656525,3.5062,3.195685,2.73469,3.451765,1.290225,4.74835,2.842095,4.4723749999999995,4.5165500000000005,1.9684,1.7346,0.90448,4.144005,4.00111,2.6001000000000003,4.512275,0.8189,4.1901,4.4208750000000006,2.896535,Move-Forward
2.493,2.06574,3.0914249999999996,2.150645,4.127,2.300755,1.53003,2.651675,3.6943249999999996,4.1168499999999995,1.7008050000000001,4.599005,2.1477500000000003,4.5123999999999995,4.61716,1.6824,2.432015,1.77103,4.5573,3.908425,1.6504999999999999,4.05126,1.965385,3.497525,Slight-Left-Turn
4.195,1.6528200000000002,1.267825,4.660444999999999,1.9154,4.129525,4.52225,1.0936050000000002,4.481875,2.89595,4.152465,1.8553549999999999,1.3017500000000002,4.5123999999999995,2.99572,3.4212799999999994,1.645425,1.07413,3.2525,1.6788249999999998,4.9307,0.90422,2.289695,3.266375,Sharp-Right-Turn
3.689,1.0105,3.957635,1.272215,2.8854,3.857155,2.30723,0.925165,1.207325,3.86425,1.320375,4.176905,2.2323500000000003,1.1627999999999998,4.30188,4.977119999999999,4.699245,2.93253,3.3457,2.189775,1.4657,3.17194,4.142895,1.602095,Slight-Left-Turn
4.977,1.74458,0.538385,3.740185,2.3422,1.717105,4.44453,4.420294999999999,1.2487749999999997,2.64335,4.828785,3.459335,1.9362500000000002,1.1204,4.12172,2.78064,4.606705,2.93253,3.4389000000000003,2.886525,2.9440999999999997,3.4959,3.725925,0.400115,Slight-Left-Turn
4.241,5.00206,4.139995,1.4813649999999998,1.9542000000000002,3.896065,1.33573,4.125525,3.1554749999999996,2.85385,2.9689050000000003,3.037235,3.4167500000000004,3.1132,0.65364,3.833119999999999,0.581215,1.53873,0.5963,1.725275,1.6042999999999998,2.47774,3.262625,0.723725,Slight-Left-Turn
3.4589999999999996,1.8822200000000002,4.732664999999999,3.740185,1.5662000000000003,4.246255,1.8797700000000002,1.219935,2.077775,2.85385,2.292585,4.050274999999999,1.4286500000000002,0.8236,3.8965199999999998,4.51952,2.385745,0.47014999999999996,4.4175,1.864625,1.9739,0.99678,0.946125,3.682445,Sharp-Right-Turn
3.505,4.635020000000001,2.088445,4.785935,4.0494,1.950565,2.9678500000000003,4.630845000000001,3.4456249999999997,4.49575,2.7152849999999997,2.488505,2.6130500000000003,4.0036000000000005,2.04988,4.51952,4.375355,4.41925,4.1379,3.0723249999999998,3.8680999999999996,2.1075,4.930505,2.434235,Slight-Right-Turn
3.1369999999999996,3.1209800000000003,2.361985,2.903585,4.2822000000000005,2.534215,3.12329,1.3462649999999998,3.4041749999999995,4.53785,1.7008050000000001,1.0533649999999999,3.2052500000000004,1.4172,3.8965199999999998,2.0484799999999996,4.930595,4.605090000000001,0.6429,2.561375,1.6042999999999998,2.1537800000000002,2.7529950000000003,3.636215,Move-Forward
3.827,1.6069400000000003,3.9120449999999996,2.4434549999999997,4.3598,4.518625,4.71655,2.9885550000000003,3.1969249999999994,4.3694500000000005,2.2080450000000003,4.176905,1.4286500000000002,1.9260000000000002,2.72548,2.00272,2.0618549999999995,1.07413,4.9767,3.6761749999999997,0.7727,4.93058,2.891985,2.249315,Sharp-Right-Turn
0.837,0.59758,4.276764999999999,1.4395349999999998,3.6614000000000004,4.401895,3.90049,2.693785,2.948225,2.72755,2.7998250000000002,4.008065,2.1477500000000003,3.7068,1.46436,1.0875199999999998,4.236545,3.25775,1.2021000000000002,2.2826750000000002,2.8979,4.28266,3.030975,2.850305,Slight-Left-Turn
0.745,2.9374599999999997,2.635525,2.861755,3.6226000000000003,4.285165,1.2968700000000002,3.7886450000000003,4.8134749999999995,4.62205,1.5317250000000002,3.1216549999999996,2.6976500000000003,1.4596,1.32924,1.4078399999999998,4.051465,0.93475,3.6719,1.400125,1.0499,2.06122,2.058045,2.757845,Slight-Right-Turn
3.183,2.66218,2.6811149999999997,1.397705,3.1182,1.444735,3.3953100000000003,4.630845000000001,2.160675,1.71715,4.786515,4.345745,1.2171500000000002,4.3004,1.14908,4.33648,1.275265,4.883850000000001,4.3243,1.957525,4.0066999999999995,1.45958,4.791515,1.879475,Slight-Right-Turn
0.6990000000000001,0.96462,2.6811149999999997,2.945415,2.7302,4.829905,1.91863,3.6623150000000004,0.875725,1.80135,3.349335,1.433255,3.7128500000000004,3.6644,4.797319999999999,4.06192,3.6350350000000002,3.4435900000000004,2.4603,2.700725,3.4060999999999995,4.514060000000001,0.48282499999999995,3.682445,Move-Forward
1.757,2.29514,4.367945000000001,4.283975,3.2734,4.674265,4.83313,1.9779149999999999,3.1969249999999994,1.25405,0.939945,2.361875,3.1629500000000004,4.6396,2.09492,4.79408,3.6350350000000002,2.93253,2.5534999999999997,4.744524999999999,3.4985,3.68102,1.455755,2.988995,Sharp-Right-Turn
2.8609999999999998,3.9468199999999998,2.453165,3.656525,2.3034,3.117865,3.51189,2.188465,1.497475,2.4749499999999998,2.2080450000000003,2.066405,2.7399500000000003,1.8412000000000002,2.4101999999999997,4.428,4.097735,1.07413,2.8796999999999997,4.7909749999999995,2.0663,3.0331,1.2241050000000002,2.480465,Sharp-Right-Turn
1.159,3.1209800000000003,2.361985,1.355875,1.6826000000000003,3.973885,1.33573,4.0834150000000005,1.497475,3.86425,2.461665,0.8001050000000001,2.2323500000000003,2.35,2.9506799999999997,3.65008,2.709635,0.93475,1.2021000000000002,2.886525,3.4060999999999995,4.791740000000001,1.038785,3.636215,Slight-Left-Turn
1.251,4.726780000000001,1.0854650000000001,4.116655,1.3334000000000001,2.067295,3.12329,3.7886450000000003,3.2798249999999998,1.00145,3.2647950000000003,2.8683949999999996,2.9514500000000004,2.2652,3.5812399999999998,2.0484799999999996,0.673755,3.3042100000000003,1.1089000000000002,0.42467499999999997,2.3897,2.8017000000000003,3.8649150000000003,0.8161849999999999,Sharp-Right-Turn
3.689,3.25862,3.137015,1.606855,3.157,4.946635000000001,1.68547,4.504515,1.373125,2.01185,1.109025,1.0533649999999999,3.6282500000000004,1.3324,2.54532,4.6568000000000005,2.385745,4.3263300000000005,4.2777,2.375575,2.3897,2.8479799999999997,2.706665,4.144745,Slight-Right-Turn
2.355,0.45994,1.267825,2.527115,1.3334000000000001,2.767675,3.20101,2.525345,1.9534249999999997,2.93805,2.884365,2.8683949999999996,1.6401500000000002,2.1804,1.8246799999999999,1.4535999999999998,1.136455,4.79093,0.6895000000000001,0.378225,1.6042999999999998,3.17194,1.780065,3.543755,Slight-Right-Turn
0.791,1.6528200000000002,3.045835,0.9794049999999999,3.3898,3.934975,1.7243300000000001,1.009385,1.911975,3.94845,1.8276150000000002,4.894475,2.1477500000000003,1.0356,3.4461199999999996,3.4212799999999994,1.2289949999999998,3.07191,2.5069,0.5175749999999999,2.2511,1.55214,4.4208750000000006,3.220145,Move-Forward
2.447,4.405620000000001,1.9516749999999998,0.853915,2.0318000000000005,2.106205,3.70619,1.009385,1.829075,2.34865,3.898845,1.179995,4.47425,1.0356,1.01396,0.8129599999999999,4.976865,3.25775,0.9225,4.7909749999999995,0.6341,0.90422,4.698855,3.774905,Move-Forward
2.401,4.13034,0.583975,3.907505,3.739,3.390235,4.05593,3.7886450000000003,3.2383749999999996,2.01185,3.645225,1.0533649999999999,1.9362500000000002,4.258,2.8606,0.7671999999999999,4.329085,4.51217,4.2777,4.558724999999999,0.7727,1.55214,2.5676750000000004,4.838195,Slight-Right-Turn
0.515,3.9927,1.267825,3.907505,4.7866,3.584785,1.9963500000000003,5.051945,4.2746249999999995,2.05395,1.489455,4.978895,1.0902500000000002,2.8164000000000002,2.6353999999999997,2.3230399999999998,1.090185,1.30643,0.8293,4.280025,0.5879,4.652900000000001,4.559865,2.572925,Slight-Left-Turn
4.471,2.1574999999999998,0.538385,1.5650249999999999,3.3122000000000003,4.440805,3.23987,4.672955,1.6632749999999998,0.95935,3.898845,1.0533649999999999,3.1629500000000004,2.562,2.8606,0.996,4.606705,3.5829700000000004,3.8117,3.118775,2.5744999999999996,4.97686,3.633265,2.850305,Sharp-Right-Turn
4.103,2.06574,2.8634749999999998,1.188555,1.2946,1.366915,4.09479,2.946445,1.6218249999999999,4.1168499999999995,2.7998250000000002,1.179995,2.3169500000000003,1.8836,1.14908,3.2382399999999993,2.293205,4.69801,3.3923,2.886525,3.9143,4.652900000000001,2.2433650000000003,1.925705,Move-Forward
3.827,1.6069400000000003,3.9120449999999996,2.4434549999999997,4.3598,4.518625,4.71655,2.9885550000000003,3.1969249999999994,4.3694500000000005,2.2080450000000003,4.176905,1.4286500000000002,1.9260000000000002,2.72548,2.00272,2.0618549999999995,1.07413,4.9767,3.6761749999999997,0.7727,4.93058,2.891985,2.249315,Sharp-Right-Turn
3.7809999999999997,1.5610600000000001,4.367945000000001,4.451295,3.7002,2.184025,4.7554099999999995,3.1991050000000003,2.5337249999999996,2.72755,1.869885,2.699555,4.4319500000000005,1.502,3.40108,3.0094399999999997,1.599155,2.65377,0.7361000000000001,1.539475,2.1586999999999996,0.62654,2.3360250000000002,3.035225,Sharp-Right-Turn
2.2169999999999996,2.7998200000000004,1.176645,1.774175,3.7002,1.756015,1.5688900000000001,3.5780950000000002,4.1088249999999995,2.89595,1.869885,3.7548049999999997,4.7703500000000005,1.2476,1.23916,1.5908799999999998,4.236545,1.25997,3.5321,1.539475,0.9113,3.58846,4.791515,4.791964999999999,Sharp-Right-Turn
2.493,3.9468199999999998,4.823845,3.949335,2.6914,2.767675,2.15179,1.851585,2.9067749999999997,0.95935,4.406085,2.277455,2.4015500000000003,2.35,4.346919999999999,0.67568,2.200665,0.51661,3.2991,1.957525,0.49549999999999994,4.14382,3.679595,1.324715,Slight-Left-Turn
1.895,3.7633,3.137015,4.785935,4.6702,3.506965,3.43417,1.641035,3.8601249999999996,1.3382500000000002,1.7430750000000002,1.264415,2.7822500000000003,4.5123999999999995,1.8246799999999999,1.9569599999999998,2.432015,2.60731,3.2525,3.954875,4.8383,3.68102,0.668145,0.8161849999999999,Slight-Right-Turn
3.9189999999999996,3.3045,1.632545,2.234305,4.2046,2.845495,3.20101,3.493875,0.875725,0.8330500000000001,2.926635,1.686515,1.2171500000000002,1.6716,4.52708,4.93136,4.930595,4.65155,1.0623,3.6761749999999997,2.7131,0.58026,2.428685,1.0473350000000001,Slight-Left-Turn
4.517,2.3410200000000003,3.000245,1.230385,2.1482,4.790995000000001,2.9289899999999998,2.525345,1.290225,4.87465,4.913325,2.108615,1.5555500000000002,1.714,2.3651599999999995,2.68912,4.838055,3.62943,1.2021000000000002,1.3072249999999999,1.4195,4.8843,2.5676750000000004,4.144745,Slight-Left-Turn
2.1710000000000003,2.7080599999999997,1.4501849999999998,4.283975,2.3422,4.713175,4.3279499999999995,3.5780950000000002,2.3679249999999996,3.23275,3.645225,1.813145,1.8516500000000002,0.9084,1.64452,1.4535999999999998,2.848445,3.21129,2.1807,4.372925,3.3598999999999997,4.05126,4.884175000000001,2.434235,Move-Forward
2.1710000000000003,2.7080599999999997,1.4501849999999998,4.283975,2.3422,4.713175,4.3279499999999995,3.5780950000000002,2.3679249999999996,3.23275,3.645225,1.813145,1.8516500000000002,0.9084,1.64452,1.4535999999999998,2.848445,3.21129,2.1807,4.372925,3.3598999999999997,4.05126,4.884175000000001,2.434235,Move-Forward
4.425000000000001,4.2221,3.592915,2.778095,4.0494,4.012795000000001,2.81241,4.0834150000000005,1.7461749999999998,1.3382500000000002,4.321545,2.193035,4.4319500000000005,1.7564,3.311,4.428,4.652975,4.74447,3.1593,1.8181749999999999,2.4358999999999997,4.93058,1.9190550000000002,2.526695,Sharp-Right-Turn
4.793000000000001,4.864420000000001,2.407575,1.397705,3.5062,2.495305,3.23987,4.167635000000001,4.481875,2.76965,1.5317250000000002,2.446295,3.1206500000000004,0.866,4.12172,3.46704,1.691695,4.09403,4.8369,2.654275,3.1750999999999996,2.7091399999999997,4.698855,1.509635,Slight-Left-Turn
1.021,3.8091800000000005,3.364965,2.987245,3.1958,2.106205,4.71655,4.630845000000001,3.7772249999999996,3.31695,4.744245,3.6703849999999996,2.4861500000000003,2.0532,4.6622,2.7348799999999995,0.396135,0.9812099999999999,2.2739000000000003,4.140675,1.7891,2.01494,4.096565,4.699505,Slight-Left-Turn
4.885,1.7904600000000002,0.8575149999999999,4.116655,4.0106,2.378575,2.9289899999999998,4.504515,3.2798249999999998,1.80135,3.814305,0.8001050000000001,2.5284500000000003,2.0956,0.69868,3.7873599999999996,0.396135,2.5608500000000003,4.2311000000000005,0.656925,4.422499999999999,3.9587000000000003,4.374545,1.232255,Slight-Right-Turn
2.125,2.1574999999999998,3.9120449999999996,4.618615,4.2434,4.907725,2.38495,1.7252550000000002,2.3679249999999996,2.68545,2.884365,1.7287249999999998,3.9243500000000004,2.4348,2.23004,3.7873599999999996,2.7559050000000003,1.3528900000000001,2.9263000000000003,0.378225,1.3733,4.2363800000000005,2.9846450000000004,1.602095,Sharp-Right-Turn
4.149,3.1209800000000003,2.088445,2.987245,1.605,4.090615,1.9574900000000002,4.546625000000001,4.067374999999999,1.08565,3.8565750000000003,2.783975,4.3473500000000005,0.9084,3.17588,2.1399999999999997,2.385745,1.7245700000000002,2.9263000000000003,4.512275,0.5417,0.9505000000000001,2.104375,4.0522849999999995,Move-Forward
3.689,1.97398,1.5869550000000001,1.899665,3.8942,1.756015,2.30723,1.177825,3.8601249999999996,2.34865,4.786515,2.193035,4.72805,2.986,4.97748,4.428,4.699245,4.97677,4.3243,2.886525,4.5611,3.12566,0.575485,2.619155,Slight-Right-Turn
2.2169999999999996,4.77266,2.316395,1.816005,3.0018000000000002,1.561465,3.58961,2.693785,4.1088249999999995,1.04355,1.404915,2.615135,1.8939500000000002,3.5372,4.16676,0.8129599999999999,2.2469349999999997,3.62943,3.6253,2.8400749999999997,3.5908999999999995,4.93058,0.807135,0.908645,Slight-Right-Turn
3.413,1.05638,1.814905,2.234305,3.7778,3.156775,2.1906499999999998,4.462405,3.652875,1.04355,4.406085,3.712595,4.81265,4.8515999999999995,2.32012,3.7873599999999996,4.236545,4.23341,4.7903,4.558724999999999,0.9113,1.96866,4.050235000000001,2.2030849999999997,Slight-Left-Turn
1.113,3.9009400000000003,4.960614999999999,2.4434549999999997,1.6438000000000001,2.300755,1.91863,1.7252550000000002,3.9844749999999998,4.3694500000000005,1.785345,3.1216549999999996,3.1206500000000004,2.0108,3.0858,2.7348799999999995,2.940985,1.44581,3.8117,3.815525,4.422499999999999,3.63474,4.096565,0.492575,Slight-Left-Turn
3.4589999999999996,3.85506,1.906085,2.234305,3.351,2.261845,4.79427,2.9885550000000003,2.5751749999999998,1.84345,1.9121550000000003,4.978895,3.7128500000000004,1.9684,4.30188,2.7348799999999995,1.414075,0.74891,1.4817,1.864625,1.0499,3.3570599999999997,3.818585,3.358835,Slight-Right-Turn
2.723,1.4234200000000001,0.948695,0.9375749999999999,3.8166,1.250185,3.00671,3.493875,2.1192249999999997,4.664149999999999,2.5462050000000005,2.8261849999999997,4.13585,2.5196,2.27508,4.33648,0.48867499999999997,2.4214700000000002,2.4137,2.979425,2.4358999999999997,1.22818,0.390165,3.081455,Slight-Left-Turn
4.425000000000001,1.19402,0.720745,0.9375749999999999,4.515,2.261845,3.93935,4.715065,4.772024999999999,2.76965,2.1235049999999998,3.6281749999999997,3.6282500000000004,1.2476,0.9238799999999999,4.47376,3.958925,2.5608500000000003,4.2777,4.883875,2.8979,2.61658,4.606195,2.804075,Slight-Left-Turn
4.7010000000000005,1.6069400000000003,3.8664549999999998,1.5231949999999999,4.5538,2.417485,3.20101,0.925165,3.4870749999999995,2.22235,3.095715,2.235245,1.4709500000000002,2.4348,4.16676,0.8587199999999999,3.866385,0.60953,2.0408999999999997,0.47112499999999996,3.2213,4.6066199999999995,4.652525000000001,4.884425,Slight-Right-Turn
4.563000000000001,3.71742,5.006205,4.869595,1.8766000000000003,2.962225,4.40567,3.156995,3.114025,3.9063499999999998,1.573995,3.585965,2.9091500000000003,1.9260000000000002,1.14908,2.78064,1.599155,4.74447,0.6429,1.771725,0.6341,3.07938,1.872725,4.560815,Move-Forward
0.561,2.6163,3.638505,4.074825000000001,4.6702,3.662605,2.26837,3.1991050000000003,4.398974999999999,1.75925,2.630745,4.219115,1.8093500000000002,1.2052,3.8965199999999998,2.9636799999999996,4.051465,0.47014999999999996,2.1341,4.837425,4.5611,0.62654,1.2241050000000002,0.8624149999999999,Slight-Left-Turn
4.471,4.910300000000001,2.817885,2.819925,1.799,3.468055,4.67769,1.051495,4.937824999999999,0.8751500000000001,1.278105,0.9267350000000001,4.72805,4.894,1.059,4.06192,2.940985,1.21351,4.2311000000000005,2.654275,2.8979,1.7835400000000001,1.5020850000000001,3.682445,Slight-Left-Turn
1.389,4.08446,2.042855,3.238225,4.5926,3.117865,2.69583,3.283325,2.4508249999999996,3.10645,2.757555,2.5729249999999997,0.79415,3.4524,2.77052,2.9179199999999996,3.912655,2.46793,3.4389000000000003,3.536825,1.1423,0.76538,3.077305,1.648325,Slight-Right-Turn
4.333,0.45994,0.9031049999999999,3.1545650000000003,4.4374,1.522555,3.55075,2.693785,4.481875,1.67505,4.828785,4.092485,2.4015500000000003,2.562,1.1941199999999998,3.0094399999999997,4.514165,3.4435900000000004,3.6719,4.187125,4.7921,2.2000599999999997,3.911245,4.190975,Move-Forward
4.977,3.3503800000000004,2.361985,3.6146949999999998,1.8766000000000003,3.390235,2.9678500000000003,1.641035,3.0725749999999996,1.92765,4.786515,2.699555,3.5436500000000004,1.7988,3.17588,3.9246399999999992,1.5528849999999998,1.44581,4.7903,2.886525,1.6042999999999998,3.2645,1.687405,1.0011050000000001,Sharp-Right-Turn
2.309,3.85506,2.225215,1.899665,3.2346000000000004,4.829905,4.2113700000000005,3.3675450000000002,3.1554749999999996,1.80135,4.532895,4.303535,4.05125,4.3004,3.4461199999999996,4.56528,1.275265,4.3263300000000005,4.5573,0.749825,4.052899999999999,2.1075,1.131445,2.064395,Slight-Right-Turn
1.481,3.48802,0.948695,4.158485000000001,2.7302,2.145115,3.20101,1.388375,3.7357749999999994,4.45365,1.9966949999999999,2.530715,1.5132500000000002,4.045999999999999,4.8873999999999995,3.2382399999999993,3.079795,2.9789900000000005,4.6505,2.143325,2.8979,3.9587000000000003,3.4016150000000005,3.127685,Slight-Right-Turn
3.229,2.52454,2.361985,4.367635,2.8078000000000003,1.211275,4.2113700000000005,4.462405,4.730574999999999,4.07475,1.9966949999999999,0.884525,1.3440500000000002,4.0884,1.10404,2.87216,2.8947149999999997,4.09403,1.6681000000000004,4.233575,1.0499,3.3570599999999997,3.679595,4.514585,Sharp-Right-Turn
4.7010000000000005,1.05638,1.7693149999999997,3.3637149999999996,3.8166,4.479715000000001,4.59997,4.125525,3.5285249999999997,3.86425,3.983385,2.9528149999999997,1.2594500000000002,3.6220000000000003,3.0407599999999997,3.4212799999999994,1.321535,4.37279,2.9263000000000003,2.0504249999999997,4.8383,3.77358,1.455755,1.324715,Slight-Left-Turn
3.505,2.1574999999999998,2.453165,3.5310349999999997,2.1094,3.078955,2.89013,2.230575,4.2746249999999995,4.74835,1.1512950000000002,2.741765,1.3863500000000002,4.682,0.96892,0.58416,2.0618549999999995,4.41925,0.7827000000000001,4.512275,4.2377,3.3570599999999997,1.872725,0.400115,Sharp-Right-Turn
0.6990000000000001,0.6893400000000001,2.4987549999999996,3.5728649999999997,1.7214,4.168435000000001,2.50153,1.0936050000000002,1.6632749999999998,2.76965,4.194735,1.7287249999999998,4.55885,4.1732,4.346919999999999,3.0094399999999997,3.588765,4.883850000000001,2.2273,2.607825,4.5611,1.08934,2.3360250000000002,4.006055,Slight-Right-Turn
2.5389999999999997,2.2492600000000005,4.185585,1.606855,3.8166,3.545875,2.89013,3.283325,3.1554749999999996,4.8325499999999995,3.095715,4.387955,1.5555500000000002,4.3004,1.41932,2.87216,0.534945,3.67589,1.4351000000000003,1.2607749999999998,1.0499,4.09754,4.976835,4.976884999999999,Move-Forward
3.505,4.08446,4.048814999999999,2.652605,3.351,3.390235,2.2295100000000003,3.746535,4.689124999999999,4.87465,4.025655,4.134695000000001,1.3863500000000002,2.0108,2.3651599999999995,0.7214399999999999,3.496225,3.8617300000000006,3.5321,1.446575,2.4358999999999997,3.0331,3.216295,3.867365,Slight-Left-Turn
4.011,1.05638,2.361985,3.4473749999999996,3.3122000000000003,1.989475,4.3279499999999995,2.104245,4.689124999999999,1.75925,0.9822150000000001,3.0794449999999998,4.5165500000000005,4.385199999999999,3.3560399999999997,4.33648,3.172335,3.35067,3.8117,1.771725,2.7592999999999996,3.7273,0.529155,1.324715,Slight-Right-Turn
4.379,1.3775400000000002,4.504714999999999,4.953255,1.8766000000000003,4.479715000000001,4.79427,1.7673649999999999,2.6995249999999995,4.91675,1.278105,2.9528149999999997,3.7974500000000004,4.7668,1.9147599999999998,2.78064,3.958925,3.07191,3.2058999999999997,0.9356249999999999,4.884499999999999,3.0331,1.455755,0.585035,Slight-Left-Turn
4.195,3.25862,2.635525,4.242145000000001,1.7214,1.717105,1.8797700000000002,3.493875,1.9534249999999997,1.96975,3.095715,3.7970149999999996,1.6401500000000002,4.724399999999999,3.80644,0.44687999999999994,2.4782849999999996,3.21129,4.0913,4.605174999999999,3.3598999999999997,3.7273,4.050235000000001,2.341775,Move-Forward
3.827,3.3503800000000004,3.775275,2.945415,2.6138000000000003,2.339665,1.6466100000000001,2.314795,4.689124999999999,4.91675,1.869885,2.615135,1.0479500000000002,2.2228,2.27508,0.5384,2.293205,3.62943,4.2777,0.796275,3.4060999999999995,1.9223800000000002,0.899795,4.237204999999999,Move-Forward
3.735,2.1574999999999998,0.9031049999999999,1.774175,2.9242,4.946635000000001,2.07407,2.946445,1.829075,4.62205,1.320375,2.108615,1.6824500000000002,1.0779999999999998,3.71636,2.78064,1.2289949999999998,3.21129,3.6719,3.351025,4.9769,1.5984200000000002,3.216295,1.0935650000000001,Move-Forward
2.263,4.4515,2.589935,3.656525,2.0705999999999998,4.985545,3.43417,3.6623150000000004,3.6943249999999996,1.63295,2.630745,1.686515,1.4286500000000002,3.8764,4.797319999999999,0.8129599999999999,4.976865,2.18917,0.7361000000000001,3.397475,0.44930000000000003,1.50586,2.521345,4.422124999999999,Sharp-Right-Turn
4.333,3.3045,4.915025,4.116655,2.6526000000000005,1.600375,3.86163,5.051945,4.854925,4.32735,1.9121550000000003,1.6020949999999998,4.8549500000000005,1.3324,2.68044,0.8587199999999999,2.570825,0.60953,2.2739000000000003,3.954875,2.5744999999999996,3.4496200000000004,3.818585,4.699505,Sharp-Right-Turn
4.655,1.4693,0.8119249999999999,3.4055449999999996,2.3810000000000002,4.285165,2.1129300000000004,3.6623150000000004,2.8238749999999997,2.64335,4.321545,3.9236449999999996,4.3473500000000005,3.4524,1.32924,2.87216,4.930595,2.3750100000000005,1.4351000000000003,2.4220249999999997,4.2377,4.4215,4.467205,3.543755,Slight-Right-Turn
0.42300000000000004,2.1116200000000003,3.228195,2.987245,3.739,3.078955,4.17251,4.967725,3.9844749999999998,3.69585,4.279275,3.9236449999999996,4.5165500000000005,1.8836,4.97748,4.016159999999999,3.866385,2.88607,1.6681000000000004,3.490375,3.0827,2.01494,4.142895,1.925705,Sharp-Right-Turn
0.561,0.7811,3.000245,1.063065,3.1958,3.312415,3.74505,3.325435,4.647675,3.52745,4.828785,4.092485,4.81265,2.3076,4.842359999999999,3.6958399999999996,4.8843250000000005,1.12059,2.9729,3.351025,2.8055,4.32894,4.142895,0.585035,Slight-Right-Turn
0.745,2.29514,4.641484999999999,4.576784999999999,3.351,4.090615,1.18029,2.567455,3.2798249999999998,2.76965,4.744245,3.8814349999999997,4.0089500000000005,4.8092,2.3651599999999995,2.27728,0.766295,0.56307,2.0408999999999997,0.6104749999999999,3.1289,4.514060000000001,3.818585,3.220145,Slight-Right-Turn
2.769,3.48802,4.0032250000000005,1.104895,3.8554000000000004,3.001135,1.8020500000000002,2.230575,1.373125,4.1168499999999995,1.1512950000000002,2.193035,1.9785500000000003,4.2156,2.77052,1.4078399999999998,1.2289949999999998,4.04757,1.6681000000000004,4.233575,1.3733,0.53398,4.374545,2.896535,Sharp-Right-Turn
0.745,2.2492600000000005,4.550305,1.355875,4.0494,3.117865,3.78391,4.209745,2.948225,4.28525,3.011175,1.813145,4.30505,4.5548,3.4461199999999996,3.6043199999999995,2.1081250000000002,3.95465,3.8117,2.654275,4.7921,4.3752200000000006,0.807135,4.514585,Sharp-Right-Turn
4.885,3.1209800000000003,4.139995,1.857835,3.3122000000000003,4.479715000000001,3.90049,2.441125,3.652875,1.25405,1.193565,1.011155,3.1206500000000004,4.894,4.391959999999999,2.68912,0.627485,3.76881,1.0623,3.490375,2.2049,4.6066199999999995,4.837845,4.0522849999999995,Move-Forward
3.827,0.9187400000000001,3.456145,0.9375749999999999,1.3722000000000003,2.534215,4.09479,3.7886450000000003,4.9792749999999995,2.98015,4.110195,2.277455,4.98185,1.9260000000000002,0.51852,1.6366399999999999,3.820115,3.5829700000000004,4.9767,3.954875,1.4657,2.1537800000000002,1.363095,2.1106249999999998,Sharp-Right-Turn
2.6769999999999996,4.176220000000001,3.364965,4.869595,3.157,4.557535,1.7243300000000001,3.746535,3.7357749999999994,0.8751500000000001,4.617435,1.137785,2.6130500000000003,2.6468,4.70724,4.74832,2.570825,2.88607,1.6681000000000004,3.165225,2.8516999999999997,0.44142,4.4208750000000006,4.884425,Sharp-Right-Turn
1.9869999999999999,3.9009400000000003,1.678135,3.029075,2.1482,1.911655,2.42381,1.809475,2.492275,2.76965,2.5462050000000005,2.5729249999999997,2.1054500000000003,4.4276,4.436999999999999,3.46704,1.414075,2.51439,1.9943,0.982075,1.1885,2.47774,2.104375,3.867365,Slight-Right-Turn
4.793000000000001,3.9468199999999998,1.7693149999999997,2.736265,1.9542000000000002,3.117865,3.3953100000000003,4.125525,3.6114249999999997,0.8330500000000001,4.067925000000001,2.277455,2.9937500000000004,1.714,4.97748,1.04176,0.442405,1.63165,0.40990000000000004,4.605174999999999,4.5611,0.8579399999999999,1.363095,4.607044999999999,Sharp-Right-Turn
3.3209999999999997,3.71742,3.8664549999999998,4.451295,3.157,1.911655,3.70619,2.525345,2.7824249999999995,4.57995,4.617435,3.7548049999999997,4.13585,4.5548,1.86972,4.29072,0.766295,4.93031,4.3709,3.304575,0.8651,1.6447,1.085115,3.173915,Slight-Right-Turn
3.965,0.6434599999999999,3.364965,3.4055449999999996,3.351,3.545875,3.47303,3.9991950000000003,3.6943249999999996,4.32735,2.334855,3.8814349999999997,1.3863500000000002,3.1132,2.04988,3.1467199999999993,4.606705,4.55863,2.8331,4.094225,0.9575,4.467779999999999,3.030975,3.774905,Sharp-Right-Turn
